City,Pending,Rejected,Verified,address,admissions_email,admissions_page,business_name,category,city,completeness_score,confidence_score,contact_page,country,coverImage,coverimage,createdAt,created_at,created_by_agent,data_last_verified_date,data_quality,dedupe_key,description,descriptionAr,descriptionKu,descriptionar,descriptionku,distance,email,external_id,external_source_id,facebook,fsq_id,governorate,governorate_seed,id,imageUrl,imageurl,instagram,institution_id,institution_name,institution_type,isFeatured,isPremium,isVerified,is_active,is_suspicious,last_seen_at,lat,latitude,linkedin,lng,longitude,main_email,main_phone,maps_url,name,nameAr,nameKu,name_en,namear,nameku,needs_review,normalized_address,normalized_facebook,normalized_instagram,normalized_name,normalized_phone,normalized_website,notes,official_source_1,official_source_2,official_source_3,official_website,openHours,openhours,original_phone,phone,phone_status,priceRange,pricerange,public_private,rating,raw_data,registrar_email,registrar_page,reviewCount,scraped_at,search_tags,source,source_confidence,source_file,source_name,status,subcategory,tags,telegram,type,updated_at,verification_status,verified,website,whatsapp,whatsapp_public_link,x_twitter,youtube,﻿name
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1616797,,,44.0799531,,,,hedi,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,شەقامی بنەسراوە,,,,Healthcare,هەولێر,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1553013,,,44.0994304,,,,Dr Basoz Babani Babani Clinic,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"238, Gulan 2",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1974671,,,44.0645306,,,,Art Dent,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,https://www.artdent.dental/,,,,,
,,,,"238, Gulan 2",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,Studiovega36@gmail.com,,,,,Erbil,,,,,,,,,,,,,True,,,36.197487,,,44.0643152,,,,Vega Studio Dental Lab,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"Al-Sulaymaniyah, Bakrajo, Barambar Maktabi barda qaraman",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Ranj Market
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,supermarkete baxshin,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,سوپه رماركيتى به خشين
,,,,"Al-Sulaymaniyah, Kanasura, nzik bazary kana sura",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Kanasura
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Markety gardynya,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مارکیتی گاردینیا
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Mr. Jamal Store,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,دوکانی کاک جەماڵ
,,,,Bakrajo,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Shaz Market,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مارکێتی شاز
,,,,Bakrajo,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Shook Market,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,ماركيت شوك
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,parijan market
,,,,به كره جو نزيك باخه كه,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,شارز
,,,,بكره جو قريب باخه كه,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,شوك
,,,,بكره و القديم امتداد شارع جراج ماجدي مول(توتو),,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,توتو
,,,,"Al-Sulaymaniyah, Bakrajo, nzik mzgawti Abubakry Sdiq",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Nano
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,market farhang,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مارکێتی فەرهەنگ
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,marketi mama gull
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,markete mama gul,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مارکێتی مامە گوڵ
,,,,الشارع الرئيسي من طريق ماجدي مول(المدينة),,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,المدينة
,,,,ڕێگای بەکرەجۆی تازە,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,نەخش و کوتاڵی ڕانیە
,,,,به كره جو تازه مقابل المقابر,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,بالما
,,,,"Al-Sulaymaniyah, Bakrajo, nzik katb adli bakrajo",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Vinos
,,,,"Al-Sulaymaniyah, bakrajoy taza, nzik samunxanay zamo",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Malak
,,,,Bakrajo,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Qaiwan Show,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,قیوان شو
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,mronma saner;Markety shary nwe,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,سەنتەرى مرۆ نما
,,,,,,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Barzy Center
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,فرۆشگای چوارچرا
,,,,اسفل مجمع جوارجرا نوى(ادهم),,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,ادهم
,,,,"Al-Sulaymaniyah, Chwarchray nwe",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Adham
,,,,"Al-Sulaymaniyah, Chwarchra, barambar markazi chwarchra",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Mobile Danyar
,,,,"Al-Sulaymaniyah, Chwarchra, barambar markazi chwarchra",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Penjwen Phone
,,,,"Al-Sulaymaniyah, Chwarchra, barambar markazi chwarchra",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Baba Gull
,,,,Bakrajo-Awbara,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Asna market,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Markety asna
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,King market,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,King Market
,,,,شەقامی مەلیک مەحمود,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,محمد الكهربائي
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,کومپانیای شاره زور
,,,,ناوچەی پیشەسازی,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,burhan company,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,سوق برهان
,,,,,,,,shopping,سلێمانی,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,blue market,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,بلو ماركيت
,,,,,,,,shopping,سلێمانی,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Firdos,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,سوبرمارکیت فیردوس
,,,,رزكاري قبل جسر خسرو خال(فردوس),,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,فردوس
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,ماركيتي دايم
,,,,خلف منطقة جالا الصناعية-(شاري ماموستايان),,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مجمع شاري ماموستايان
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Lubnan city,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,لوبنان ستی
,,,,"Al-Sulaymaniyah, shex abas",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Drud
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,دووکانی موحەمەد
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Moliday qaratoghan
,,,,"Al-Sulaymaniyah, Setwan, nzik mzgawti setwan",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Xaki Baban
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,guli swr market,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مارکێتی ئەژیر(گوڵی سوور)
,,,,"Al-Sulaymaniyah, Zerinok, nzik mzgawti siwail",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Mini Marketi Zhyar w Muhammed
,,,,"Al-Sulaymaniyah, Setwan, xwar mzgawti setwan",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Mini Marketi Darya
,,,,"Al-Sulaymaniyah, Setwan",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Mobile Rayan
,,,,"00, 33 Shekh Salam",,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Milat Market,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مارکێتی میلەت
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,Hafta bazary kwrd,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,هەفتە بازاڕی کورد
,,,,كاني با  مقابل مسجد خير خوازي,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,كولي مينا
,,,,جوار جرا  مقابل مجمع كورد سيتي,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,فاروق
,,,,جوارجرا مقابل مجمع كورد سيتي,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,هه ناسه
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,فروشكاي سارال ٢ جوارجرا
,,,,"Al-Sulaymaniyah, Chwarchra, nzik groupi halabja",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi UK
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,سۆپەر ماركێتی هاروون
,,,,چوارچرا,,,,shopping,سلێمانی,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,گوڵی سەوسەن
,,,,جوار جرا الدوسايد الرئيسي كوي,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,كولي سه وسن
,,,,جوار جرا مقابل شاره واني,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,هه رياد وله ياد
,,,,جوار جرا  الدوسايد الرئيسي مقابل شاره واني,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,ده شتيا
,,,,شارع 60 مقابل سيروان جروب ومنطقة جوار جرا,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,هارون
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مارکێتی عادل و ڕێباز
,,,,فاملي مول السليمانيه,,,,shopping,السليمانيه,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,مول - كارفور - السليمانية
,,,,"Al-Sulaymaniyah, Wluba, nzik maktabi razbar",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Rebaz
,,,,405-41,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,harzan bazare dery,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,هەرزان بازاڕی دیاری
,,,,"Al-Sulaymaniyah, Sharawani, nzik mzgawti osman mala qadr",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Mini Marketi Sardam Show
,,,,"Al-Sulaymaniyah, Sharawani, nzik Family Mall",,,,shopping,السليمانية,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,Marketi Ara
,,,,,,,,shopping,سلێمانی,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,ata supermarket,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,سوپەرمارکێتی عەتا
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,samba supermarket,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,سوپەرمارکێتی سەمبا
,,,,407,,,,shopping,سلێمانی,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,بالەی دانا
,,,,407,,,,shopping,سلێمانی,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,کەمالیاتی گۆران
,,,,,,,,shopping,Sulaymaniyah,,,,,,,,,,,partial,,,,,,,,,,,,,Sulaymaniyah,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,,,iraq_businesses_local_2026-04-05.csv,,,shop,,,,,,,,,,,,فاملي مول
